key,CPU
alias,CPU
unit,(%)
begin date,2019/03/03
end date,2019/03/03
count,697
,
min,0.0
max,8.76
avg,4.59
,
13:55:28,0.91
13:55:29,0.00
13:55:30,0.94
13:55:31,0.00
13:55:32,0.93
13:55:33,1.47
13:55:34,4.57
13:55:35,0.00
13:55:35,1.10
13:55:36,3.87
13:55:37,2.27
13:55:38,2.35
13:55:39,1.35
13:55:39,0.68
13:55:40,3.47
13:55:41,3.65
13:55:42,3.76
13:55:42,4.37
13:55:43,4.37
13:55:44,3.33
13:55:45,3.79
13:55:46,3.93
13:55:47,4.21
13:55:48,3.49
13:55:49,3.88
13:55:50,4.23
13:55:51,4.83
13:55:52,3.74
13:55:52,4.46
13:55:53,5.34
13:55:54,4.46
13:55:55,4.87
13:55:56,4.61
13:55:57,4.82
13:55:58,5.24
13:55:59,4.21
13:56:00,4.66
13:56:01,5.48
13:56:02,4.81
13:56:02,4.95
13:56:03,4.57
13:56:04,3.70
13:56:05,4.35
13:56:06,4.83
13:56:07,4.78
13:56:08,5.19
13:56:09,4.69
13:56:10,5.24
13:56:11,4.52
13:56:12,4.60
13:56:13,8.76
13:56:13,4.88
13:56:14,4.51
13:56:16,4.87
13:56:17,4.02
13:56:18,4.93
13:56:19,3.59
13:56:19,4.19
13:56:20,4.89
13:56:21,5.39
13:56:22,3.91
13:56:23,4.55
13:56:24,3.68
13:56:25,3.67
13:56:26,5.07
13:56:27,4.93
13:56:28,5.86
13:56:28,4.63
13:56:29,4.90
13:56:30,4.56
13:56:31,4.76
13:56:32,4.17
13:56:33,4.78
13:56:34,5.61
13:56:35,4.63
13:56:36,4.93
13:56:37,7.27
13:56:38,3.96
13:56:38,4.81
13:56:39,5.07
13:56:40,5.45
13:56:41,5.00
13:56:42,4.63
13:56:43,4.46
13:56:44,4.25
13:56:45,5.21
13:56:46,6.47
13:56:47,4.52
13:56:48,3.86
13:56:48,5.43
13:56:49,5.45
13:56:50,4.74
13:56:51,5.56
13:56:52,4.52
13:56:53,4.89
13:56:54,4.13
13:56:55,4.50
13:56:56,4.37
13:56:57,4.78
13:56:58,6.44
13:56:58,4.95
13:56:59,5.15
13:57:00,4.72
13:57:01,4.41
13:57:02,4.52
13:57:03,4.63
13:57:04,4.93
13:57:05,5.66
13:57:06,4.87
13:57:07,5.21
13:57:08,4.09
13:57:08,4.55
13:57:09,4.47
13:57:10,4.27
13:57:11,4.35
13:57:12,4.17
13:57:13,3.90
13:57:14,3.91
13:57:15,5.26
13:57:16,5.07
13:57:17,4.55
13:57:18,5.29
13:57:18,5.13
13:57:19,4.25
13:57:20,5.05
13:57:21,5.19
13:57:22,4.69
13:57:23,4.83
13:57:24,4.97
13:57:25,5.81
13:57:25,4.55
13:57:26,6.32
13:57:27,5.31
13:57:28,4.48
13:57:29,5.38
13:57:30,4.93
13:57:31,4.98
13:57:31,4.62
13:57:32,4.81
13:57:33,4.37
13:57:34,4.69
13:57:35,8.14
13:57:36,4.37
13:57:36,5.79
13:57:37,4.39
13:57:38,4.06
13:57:39,3.92
13:57:40,4.50
13:57:41,4.48
13:57:42,5.34
13:57:42,5.74
13:57:43,4.06
13:57:44,3.47
13:57:45,4.39
13:57:46,3.52
13:57:47,4.92
13:57:48,4.88
13:57:48,4.95
13:57:49,4.95
13:57:50,4.78
13:57:51,4.76
13:57:52,5.37
13:57:53,4.66
13:57:54,3.90
13:57:55,4.60
13:57:55,4.52
13:57:56,4.33
13:57:57,4.79
13:57:58,4.46
13:57:59,4.00
13:58:00,4.41
13:58:00,4.52
13:58:01,5.42
13:58:02,3.88
13:58:03,4.19
13:58:04,3.76
13:58:05,3.94
13:58:06,4.41
13:58:06,5.73
13:58:07,3.92
13:58:08,5.26
13:58:09,4.85
13:58:10,5.38
13:58:11,3.88
13:58:11,4.33
13:58:12,4.11
13:58:13,4.48
13:58:14,4.81
13:58:15,5.21
13:58:16,5.32
13:58:17,3.87
13:58:18,4.90
13:58:19,5.83
13:58:19,4.06
13:58:20,4.86
13:58:21,4.04
13:58:22,4.93
13:58:23,4.81
13:58:24,4.85
13:58:25,5.37
13:58:26,4.35
13:58:26,4.62
13:58:27,4.46
13:58:28,4.81
13:58:29,4.00
13:58:30,4.81
13:58:31,3.66
13:58:32,4.12
13:58:32,4.43
13:58:33,5.26
13:58:34,4.35
13:58:35,3.94
13:58:36,4.85
13:58:37,5.34
13:58:38,4.83
13:58:38,4.04
13:58:39,5.26
13:58:40,5.39
13:58:41,4.04
13:58:42,4.57
13:58:43,4.15
13:58:44,4.90
13:58:45,3.59
13:58:45,5.85
13:58:46,5.42
13:58:47,3.81
13:58:48,5.21
13:58:49,5.45
13:58:50,4.05
13:58:50,5.14
13:58:51,4.55
13:58:52,4.85
13:58:53,4.41
13:58:54,5.21
13:58:55,5.52
13:58:55,4.08
13:58:56,4.48
13:58:57,4.31
13:58:58,3.85
13:58:59,4.31
13:59:00,3.94
13:59:01,5.29
13:59:01,5.00
13:59:02,4.64
13:59:03,5.34
13:59:04,4.81
13:59:05,4.62
13:59:06,3.45
13:59:07,5.66
13:59:07,4.93
13:59:08,4.05
13:59:09,4.00
13:59:10,4.29
13:59:11,4.69
13:59:12,4.62
13:59:13,5.18
13:59:14,4.21
13:59:14,4.69
13:59:15,4.76
13:59:16,4.61
13:59:17,5.05
13:59:18,4.69
13:59:19,5.05
13:59:20,3.86
13:59:20,3.63
13:59:21,4.43
13:59:22,4.88
13:59:23,3.85
13:59:24,4.71
13:59:25,4.74
13:59:26,4.95
13:59:26,4.98
13:59:27,4.43
13:59:28,4.26
13:59:29,4.02
13:59:30,3.96
13:59:31,4.43
13:59:32,4.76
13:59:33,3.90
13:59:33,5.24
13:59:34,4.37
13:59:35,4.79
13:59:36,3.81
13:59:37,3.64
13:59:38,4.98
13:59:39,4.93
13:59:39,5.32
13:59:40,4.21
13:59:41,4.71
13:59:42,5.35
13:59:43,4.83
13:59:44,5.03
13:59:45,4.19
13:59:45,5.10
13:59:46,4.72
13:59:47,4.28
13:59:48,3.90
13:59:49,3.92
13:59:50,4.12
13:59:51,4.65
13:59:51,4.90
13:59:52,4.35
13:59:53,3.94
13:59:54,4.69
13:59:55,4.23
13:59:56,4.88
13:59:57,4.62
13:59:57,4.28
13:59:58,4.69
13:59:59,4.93
14:00:00,4.71
14:00:01,5.34
14:00:02,4.71
14:00:03,5.18
14:00:03,4.90
14:00:04,4.80
14:00:05,5.32
14:00:06,4.40
14:00:07,4.11
14:00:08,5.13
14:00:09,3.70
14:00:09,4.52
14:00:10,5.05
14:00:11,5.41
14:00:12,4.37
14:00:13,3.65
14:00:14,3.74
14:00:15,4.71
14:00:16,4.71
14:00:16,5.47
14:00:17,3.90
14:00:18,4.35
14:00:19,4.37
14:00:20,5.26
14:00:21,4.04
14:00:22,6.45
14:00:22,4.62
14:00:23,4.43
14:00:24,4.30
14:00:25,5.50
14:00:26,4.60
14:00:27,5.14
14:00:28,5.15
14:00:28,4.48
14:00:29,4.81
14:00:30,5.10
14:00:31,3.91
14:00:32,4.95
14:00:33,4.42
14:00:34,5.61
14:00:35,3.88
14:00:35,4.90
14:00:36,3.92
14:00:37,5.17
14:00:38,3.98
14:00:39,4.95
14:00:40,5.58
14:00:41,3.55
14:00:41,4.81
14:00:42,5.35
14:00:43,4.35
14:00:44,4.41
14:00:45,4.09
14:00:46,5.38
14:00:47,4.52
14:00:47,4.66
14:00:48,4.25
14:00:49,3.74
14:00:50,3.96
14:00:51,4.98
14:00:52,4.50
14:00:53,5.45
14:00:53,5.24
14:00:54,4.50
14:00:55,5.76
14:00:56,4.95
14:00:57,4.98
14:00:58,5.50
14:00:59,4.43
14:01:00,4.43
14:01:00,4.29
14:01:01,5.42
14:01:02,4.76
14:01:03,4.50
14:01:04,5.37
14:01:05,4.64
14:01:05,5.42
14:01:06,7.22
14:01:07,3.27
14:01:08,5.00
14:01:09,4.29
14:01:10,4.48
14:01:11,4.50
14:01:12,5.80
14:01:12,4.92
14:01:13,5.42
14:01:14,3.65
14:01:15,4.25
14:01:16,4.29
14:01:17,4.55
14:01:18,4.43
14:01:18,5.73
14:01:19,4.15
14:01:20,4.81
14:01:21,3.47
14:01:22,4.81
14:01:23,5.26
14:01:24,4.21
14:01:24,4.76
14:01:25,4.59
14:01:26,4.06
14:01:27,4.66
14:01:28,4.67
14:01:29,5.13
14:01:30,3.43
14:01:30,4.46
14:01:31,4.17
14:01:32,4.90
14:01:33,4.59
14:01:34,4.10
14:01:35,4.50
14:01:36,4.35
14:01:36,5.69
14:01:37,4.81
14:01:38,5.26
14:01:39,4.66
14:01:40,5.00
14:01:41,5.26
14:01:42,4.13
14:01:43,7.53
14:01:43,4.95
14:01:44,4.06
14:01:45,5.18
14:01:46,4.74
14:01:47,4.32
14:01:48,4.40
14:01:48,5.42
14:01:49,4.76
14:01:50,4.62
14:01:51,5.03
14:01:52,5.64
14:01:53,5.19
14:01:54,4.76
14:01:55,5.50
14:01:56,4.69
14:01:56,5.31
14:01:57,4.43
14:01:58,4.39
14:01:59,4.44
14:02:00,4.50
14:02:01,5.33
14:02:02,4.92
14:02:02,5.60
14:02:03,5.05
14:02:04,4.66
14:02:05,4.17
14:02:06,3.60
14:02:07,6.19
14:02:08,5.31
14:02:08,4.64
14:02:09,5.18
14:02:10,4.21
14:02:11,5.35
14:02:12,4.90
14:02:13,4.90
14:02:13,4.84
14:02:14,4.85
14:02:15,4.88
14:02:16,4.92
14:02:17,4.57
14:02:18,4.31
14:02:18,4.57
14:02:19,4.57
14:02:20,3.90
14:02:21,4.64
14:02:22,5.76
14:02:23,4.15
14:02:23,4.48
14:02:24,3.85
14:02:25,4.71
14:02:26,4.21
14:02:27,4.92
14:02:28,5.45
14:02:28,3.72
14:02:29,4.21
14:02:30,4.50
14:02:31,4.84
14:02:32,3.83
14:02:33,5.45
14:02:33,4.87
14:02:34,4.85
14:02:35,4.76
14:02:36,4.37
14:02:37,5.15
14:02:38,4.90
14:02:38,4.66
14:02:39,4.57
14:02:40,4.29
14:02:41,4.33
14:02:42,4.81
14:02:43,4.98
14:02:43,4.89
14:02:44,3.94
14:02:45,3.45
14:02:46,4.55
14:02:47,5.76
14:02:48,5.24
14:02:48,4.17
14:02:49,4.69
14:02:50,4.84
14:02:51,5.70
14:02:52,4.81
14:02:53,4.11
14:02:53,4.79
14:02:54,4.42
14:02:55,4.79
14:02:56,5.70
14:02:57,4.48
14:02:58,5.69
14:02:58,4.59
14:02:59,4.50
14:03:00,5.07
14:03:01,4.33
14:03:02,5.29
14:03:03,4.27
14:03:04,5.06
14:03:04,3.10
14:03:05,5.29
14:03:06,2.27
14:03:07,4.02
14:03:08,3.69
14:03:09,3.94
14:03:09,4.71
14:03:10,4.71
14:03:11,4.76
14:03:12,4.19
14:03:13,5.31
14:03:14,5.00
14:03:14,4.74
14:03:15,4.00
14:03:16,4.43
14:03:17,4.17
14:03:18,4.46
14:03:19,5.37
14:03:20,4.52
14:03:20,3.80
14:03:21,4.43
14:03:22,4.55
14:03:23,5.18
14:03:24,3.68
14:03:25,5.37
14:03:25,4.19
14:03:26,3.77
14:03:27,3.85
14:03:28,4.71
14:03:29,4.19
14:03:30,4.17
14:03:30,4.76
14:03:31,4.42
14:03:32,5.32
14:03:33,5.00
14:03:34,4.98
14:03:35,5.56
14:03:36,4.41
14:03:36,5.76
14:03:37,4.48
14:03:38,4.79
14:03:39,4.71
14:03:40,3.65
14:03:41,4.21
14:03:41,4.76
14:03:42,4.65
14:03:43,4.06
14:03:44,3.72
14:03:45,4.23
14:03:46,5.76
14:03:46,4.85
14:03:47,4.95
14:03:48,4.64
14:03:49,4.90
14:03:50,4.81
14:03:51,4.26
14:03:51,4.43
14:03:52,5.15
14:03:53,4.71
14:03:54,4.33
14:03:55,4.62
14:03:56,4.15
14:03:57,4.31
14:03:57,5.34
14:03:58,4.19
14:03:59,4.76
14:04:00,4.39
14:04:01,4.95
14:04:02,4.79
14:04:03,5.36
14:04:03,6.74
14:04:04,5.29
14:04:05,5.21
14:04:06,4.88
14:04:07,4.62
14:04:08,4.59
14:04:09,4.19
14:04:09,4.39
14:04:10,4.39
14:04:11,4.23
14:04:12,4.28
14:04:13,3.96
14:04:14,4.43
14:04:14,4.81
14:04:15,4.00
14:04:16,5.49
14:04:17,3.86
14:04:18,3.83
14:04:19,5.73
14:04:20,4.69
14:04:20,4.95
14:04:21,5.24
14:04:22,4.59
14:04:23,3.92
14:04:24,4.15
14:04:25,4.50
14:04:25,4.89
14:04:26,5.35
14:04:27,4.88
14:04:28,4.76
14:04:29,4.23
14:04:30,4.21
14:04:31,4.84
14:04:31,5.38
14:04:32,5.21
14:04:33,3.53
14:04:34,4.32
14:04:35,4.33
14:04:36,4.49
14:04:37,5.91
14:04:37,4.79
14:04:38,4.84
14:04:39,3.92
14:04:40,4.15
14:04:41,4.21
14:04:42,4.93
14:04:43,5.88
14:04:43,3.88
14:04:44,4.62
14:04:45,4.79
14:04:46,4.29
14:04:47,4.84
14:04:48,4.81
14:04:48,2.29
14:04:49,4.06
14:04:50,4.63
14:04:51,5.26
14:04:52,3.70
14:04:53,3.35
14:04:53,4.57
14:04:54,4.52
14:04:55,4.81
14:04:56,4.30
14:04:57,3.63
14:04:58,4.91
14:04:58,5.45
14:04:59,4.50
14:05:00,4.32
14:05:01,3.16
14:05:02,4.48
14:05:03,4.09
14:05:04,4.50
14:05:05,4.02
14:05:05,4.15
14:05:06,4.64
14:05:07,4.66
14:05:08,4.71
14:05:09,4.48
14:05:10,5.00
14:05:11,4.04
14:05:11,4.85
14:05:12,3.28
14:05:13,3.88
14:05:14,4.29
14:05:15,3.72
14:05:16,4.95
14:05:16,5.29
14:05:17,5.64
14:05:18,4.37
14:05:19,3.57
14:05:20,4.46
14:05:21,4.28
14:05:21,6.22
14:05:22,4.98
14:05:23,4.83
14:05:24,3.90
14:05:25,4.05
14:05:26,4.19
14:05:27,3.61
14:05:28,4.81
14:05:28,5.00
